,x_pix,y_pix,amplitude,vlsr,sigma_v,labelsDBSCAN
1910,72.0,107.0,6.10575316402991,10.130317007190706,0.10452774085183741,0
1911,73.0,107.0,5.940089183248764,10.11596494189239,0.09968031480896142,0
1912,74.0,107.0,5.869783072738911,10.095938440843758,0.10644808258242124,0
1913,75.0,107.0,6.116062255797475,10.076056938123298,0.1137110495941684,0
1914,76.0,107.0,6.8409112594686,10.063379525964935,0.11779773993922975,0
1915,77.0,107.0,7.242611054881522,10.05810618265699,0.11249262732488348,0
1916,78.0,107.0,7.1853988476402675,10.059155600084805,0.10846055271545707,0
1917,79.0,107.0,6.642760200160942,10.06679908157877,0.10647128574639896,0
1918,80.0,107.0,5.779221225841763,10.077556099494757,0.1051658739415448,0
1919,81.0,107.0,5.008213053581673,10.084726295816536,0.11183306409597901,0
1920,82.0,107.0,4.609658090585147,10.087032806276328,0.12506626359968034,0
1921,83.0,107.0,4.62328480209776,10.083399734810127,0.1296790627415304,0
1922,84.0,107.0,5.407481960397906,10.072211038187218,0.13000891987170887,0
1923,85.0,107.0,6.51580123001953,10.057054216298988,0.12487773601532504,0
1924,86.0,107.0,7.406417494833502,10.043104352231662,0.11467307919819224,0
1925,87.0,107.0,7.933950388853005,10.036102410101051,0.1095957843778391,0
1926,88.0,107.0,7.887861386813434,10.037945125180446,0.11339300552463931,0
1927,89.0,107.0,7.184260877887176,10.045661239274878,0.13020129435340305,0
1928,90.0,107.0,6.183651424958826,10.04234084902641,0.13110357382104498,0
1929,91.0,107.0,5.322645733134881,10.028794977789651,0.1201666873741584,0
1930,92.0,107.0,4.4833585629385455,10.02185280534193,0.10557335015474988,0
1931,93.0,107.0,4.178097869588088,10.02737617678286,0.11174670757179196,0
1932,94.0,107.0,4.2173263874410605,10.020803642296073,0.11518505456998886,0
1933,95.0,107.0,4.382601576472925,9.993731657814273,0.1440611775390093,0
1934,96.0,107.0,4.555301687230493,9.976533061652894,0.14958751478011123,0
1935,97.0,107.0,4.508340394982502,9.965792727773506,0.14891697722595726,0
1936,98.0,107.0,4.397951655777643,9.946687324592288,0.156938701617134,0
1937,99.0,107.0,4.455066572762748,9.913717494822556,0.1614979004227219,0
1938,100.0,107.0,4.847807960261975,9.883467558537042,0.15705783861920725,0
1939,101.0,107.0,4.928066898784212,9.859588212907061,0.13671305749760357,0
1940,102.0,107.0,5.08675016648804,9.840363662274052,0.1240251880198377,0
1941,103.0,107.0,5.120414738307925,9.825138727998361,0.1208069458243161,0
1942,104.0,107.0,5.394654761945776,9.80916832225072,0.13292581668809297,0
1943,105.0,107.0,5.843275666518006,9.80085635202961,0.1529444263448717,0
1944,106.0,107.0,6.088821477140985,9.807471984508075,0.16448217299406395,0
1945,108.0,107.0,7.172847887204257,9.821191720605997,0.16969290953609684,0
1946,109.0,107.0,7.499395170875114,9.820630031753728,0.16423658306975328,0
1947,111.0,107.0,7.1935372182362105,9.826744109983371,0.16621658902444486,0
1948,112.0,107.0,7.016849560495568,9.821700716326408,0.18425042664341448,0
1949,113.0,107.0,6.77961603403135,9.798540062413416,0.22246676473447488,0
1950,114.0,107.0,6.932133896164708,9.75942152197251,0.25249853495366226,0
1951,115.0,107.0,7.288194785764874,9.716615561473931,0.24023294064017142,0
1952,116.0,107.0,7.923991203829263,9.681612843921242,0.21476110693820658,0
1953,117.0,107.0,8.443045679197816,9.661663708344005,0.18634522908232987,2
1954,118.0,107.0,8.81631187972098,9.658867345186506,0.18312412831777353,2
1955,121.0,107.0,8.420839804749361,9.640086712255146,0.240610211239887,2
1956,123.0,107.0,9.379749078192646,9.589133504165705,0.22818354618783804,2
1957,124.0,107.0,10.064061783809128,9.598354957901659,0.24580400130087782,2
1958,141.0,107.0,5.8257620629502025,10.381029454337792,0.3081605717311011,-1
1959,142.0,107.0,6.4637590949157975,10.435765290834283,0.2780698023766975,1
1960,143.0,107.0,7.074352536529143,10.478685189493785,0.2581826963327288,1
1961,144.0,107.0,7.876051757239749,10.50720141257054,0.2455577603295166,1
1962,145.0,107.0,8.772675080869803,10.52184823328532,0.22896200595496666,1
1963,146.0,107.0,9.298521454139433,10.530299393910115,0.2009510579201763,1
1964,147.0,107.0,9.333007961304968,10.539626081975205,0.17766778373852476,1
1965,148.0,107.0,9.20844550501572,10.546409283053713,0.1637046107328501,1
1966,149.0,107.0,8.96328880948178,10.539196744450697,0.15696241126182592,1
1967,150.0,107.0,8.415283921340961,10.517414051748682,0.16183279151696348,1
1968,151.0,107.0,7.63363500905418,10.49051513340905,0.18433098074276696,1
1969,152.0,107.0,7.002963211248933,10.478001315956083,0.2364057161472446,1
1970,153.0,107.0,6.155994236533169,10.485630541579607,0.27566219104230794,1
1971,154.0,107.0,5.125283208025353,10.49080992410293,0.2783505807705145,1
1972,155.0,107.0,4.231531275102473,10.4742132187477,0.28310900987922827,1
1973,156.0,107.0,3.7189487505430683,10.455312648346121,0.28950347170482255,1
1974,157.0,107.0,3.8026882381547273,10.46989315297101,0.2905168799904046,1
1975,161.0,107.0,4.531336689525309,10.43777509102794,0.25053851610786865,1
1976,162.0,107.0,4.337016890960367,10.419769379247235,0.32131972886483295,1
1977,163.0,107.0,3.8454790658239064,10.44040448249709,0.4534078731655831,1
1978,164.0,107.0,2.8691127331419835,10.462953830905283,0.452154415442767,1
1979,165.0,107.0,2.456567736527394,10.483407851116183,0.5171875091207921,1
1980,166.0,107.0,2.4200932677911715,10.401467250758333,0.3889418108477688,1
1981,167.0,107.0,3.4338604687711736,10.40402086692633,0.18299157194753898,1
1982,168.0,107.0,3.083433514750014,10.405770884717258,0.16185600439208048,1
1983,172.0,107.0,4.231963110622602,10.365060702667964,0.1862607152068398,1
1984,173.0,107.0,4.665235716010655,10.363230407774475,0.1799612461025308,1
1985,174.0,107.0,4.945768863578023,10.373214467790328,0.17711107100948598,1
1986,175.0,107.0,5.124626871027971,10.375477515347887,0.18425859892893665,1
1987,176.0,107.0,5.275321424659794,10.36216592661726,0.2090544123774833,1
1988,177.0,107.0,5.046874684290385,10.335377445717558,0.22282900506267045,1
1989,178.0,107.0,4.774418295264626,10.318482392978877,0.22396417047626402,1
1990,179.0,107.0,4.911241733181839,10.32742859670428,0.18024139191751315,1
1991,180.0,107.0,5.138726392306999,10.342412223866189,0.14167893963757908,1
1992,181.0,107.0,4.916380445524963,10.36611084929543,0.15363680257719253,1
1993,182.0,107.0,4.726436692749229,10.380676298192242,0.17834999257167958,1
1994,183.0,107.0,4.796199757571696,10.348168828185239,0.1810646882371512,1
1995,184.0,107.0,5.226278906034661,10.285924128153106,0.15591202454467792,1
1996,185.0,107.0,5.80764981380371,10.250260966169453,0.13125425091383633,1
1997,186.0,107.0,5.7476287735335845,10.248115686518663,0.11445171526892518,1
1998,187.0,107.0,5.542747971749723,10.265996609320887,0.11013792680581211,1
1999,188.0,107.0,5.640062639774451,10.292053531260091,0.11790830850027335,1
2000,189.0,107.0,5.804408952418665,10.317846528008346,0.12813900845832857,1
2001,190.0,107.0,6.040993112069468,10.337296078121259,0.1269581612086699,1
2002,191.0,107.0,6.105802953652737,10.350622457350463,0.11573230337738577,1
2003,192.0,107.0,6.225862217708713,10.360543395861106,0.11155752811258184,1
2004,193.0,107.0,6.572396511675711,10.369104399377246,0.11874273659408192,1
2005,194.0,107.0,6.8376658866117745,10.377034480383486,0.1077761218122075,1
2006,195.0,107.0,7.175379732987795,10.384508394901976,0.09913168481703338,1
2007,196.0,107.0,6.998040215274994,10.384939320748835,0.10092559049380928,1
2008,197.0,107.0,6.077675575411501,10.372572536855,0.11820155318267267,1
2009,198.0,107.0,5.210738961693575,10.349386415849159,0.15514980743668422,1
2010,199.0,107.0,4.714735008944107,10.337310228389168,0.18658029476578547,1
2011,200.0,107.0,4.3735867178165,10.337623615502823,0.1979312639082875,1
2012,201.0,107.0,4.6159324815580325,10.366463094364738,0.16382503804353238,1
2013,202.0,107.0,5.053942833860675,10.410420964967319,0.1217583533526607,1
2014,203.0,107.0,6.122443651532309,10.437544301283639,0.10532524824265724,1
2015,204.0,107.0,7.014375769077482,10.446463217096555,0.09438156498787849,1
2016,209.0,107.0,4.293456855842011,10.381249287744307,0.14585338987229832,1
2017,210.0,107.0,4.492982810489227,10.376087660172084,0.15365431980200403,1
2018,211.0,107.0,5.043681514237405,10.385779211038283,0.13286425932334592,1
2019,65.0,108.0,4.03019850931065,10.15312836035637,0.14490517266198477,0
2020,66.0,108.0,5.0888496297358605,10.13918067023073,0.1452560334251574,0
2021,67.0,108.0,6.267179299874643,10.134323168741291,0.1473012205999645,0
2022,68.0,108.0,6.789901454865772,10.135140658872261,0.14250976911860003,0
2023,69.0,108.0,7.041658423934853,10.139679293128806,0.15114651327519563,0
2024,70.0,108.0,6.707653554307364,10.145998533293973,0.14280297185936122,0
2025,71.0,108.0,6.577454289443889,10.149320510602973,0.13171020927480517,0
2026,72.0,108.0,6.1416677570455676,10.14377605815653,0.11331714934761712,0
2027,73.0,108.0,5.727251586692909,10.125811385328051,0.1070648888396363,0
2028,74.0,108.0,5.529310015743055,10.100186094951937,0.10581726630710911,0
2029,75.0,108.0,5.866224046471116,10.077559781678332,0.10812745913475436,0
2030,76.0,108.0,6.5533170415280795,10.064160057347891,0.1123340984393432,0
2031,77.0,108.0,6.77169722286449,10.058268177004495,0.11049588680040988,0
2032,78.0,108.0,6.689500273607395,10.058892677956118,0.1129827952699386,0
2033,79.0,108.0,6.337438137868136,10.067289607115077,0.11779898546979826,0
2034,80.0,108.0,5.695363691614477,10.079538722839285,0.11476585234336982,0
2035,81.0,108.0,4.965710577997598,10.087920177103575,0.11341030087194637,0
2036,82.0,108.0,4.408245848029276,10.088326803121227,0.11575168641341903,0
2037,83.0,108.0,4.368235535524554,10.077892496412595,0.1143045028915382,0
2038,84.0,108.0,5.269897193542244,10.060209476583537,0.1173042401113738,0
2039,85.0,108.0,6.490180738886566,10.039690387093389,0.11790088436307969,0
2040,86.0,108.0,7.449563038002895,10.024295326487989,0.10945433174616219,0
2041,87.0,108.0,8.062617201151841,10.019078466409843,0.10528030646055665,0
2042,88.0,108.0,8.168875862084604,10.023351000087734,0.10944455962746122,0
2043,89.0,108.0,7.661492100709475,10.029407371239474,0.11441960855457213,0
2044,90.0,108.0,6.786970324762382,10.029552025189476,0.12201330648884262,0
2045,91.0,108.0,5.879428149429927,10.01661507399696,0.10870492500293628,0
2046,92.0,108.0,4.918546445640114,10.012606786069007,0.10396813507948854,0
2047,93.0,108.0,4.3984612440205995,10.017967589037323,0.10307823759344842,0
2048,94.0,108.0,4.456903413800816,10.013035888417862,0.1150412741554312,0
2049,95.0,108.0,4.475156994005002,9.989000441218558,0.13564087028907681,0
2050,96.0,108.0,4.55649782420584,9.968780131870881,0.14073685910069098,0
2051,97.0,108.0,4.479647759301784,9.951772012679331,0.1363682620533183,0
2052,98.0,108.0,4.5912101049808625,9.926954139096773,0.15642487760183332,0
2053,99.0,108.0,4.873505905673472,9.901409486223114,0.1666633444293032,0
2054,100.0,108.0,5.153287315328498,9.886632182912852,0.16334903592687128,0
2055,101.0,108.0,5.042463957445567,9.87475811067968,0.1508267619032078,0
2056,102.0,108.0,4.615347549659047,9.850105053512456,0.12598525360347168,0
2057,103.0,108.0,4.726987127048294,9.823882246848692,0.11703979244011786,0
2058,104.0,108.0,5.284106249120588,9.80086386976158,0.12587770150987831,0
2059,105.0,108.0,5.990618960880202,9.788091666053912,0.141458775497462,0
2060,106.0,108.0,6.386287038154228,9.790506541019816,0.14734477323053763,0
2061,108.0,108.0,7.5556486335376105,9.808915102025173,0.16084623030226397,0
2062,109.0,108.0,7.792235773441414,9.813925466211002,0.1657375427237284,0
2063,110.0,108.0,7.520012648155921,9.81990482701122,0.16994886025589245,0
2064,111.0,108.0,7.170854417951989,9.826537987332937,0.1772926309792069,0
2065,112.0,108.0,6.843983195764927,9.825050397800046,0.18269450466733606,0
2066,113.0,108.0,6.665932064268753,9.808773341561434,0.2283018710795248,0
2067,114.0,108.0,6.700734522169684,9.767930955976077,0.2608558900176296,0
2068,115.0,108.0,6.898509279704105,9.720202254194964,0.2532639960884503,0
2069,116.0,108.0,7.4549738541173545,9.680611792222386,0.236376150562573,0
2070,117.0,108.0,7.986644207013465,9.654682694101117,0.2053310580517829,2
2071,118.0,108.0,8.197355688834238,9.643257291225678,0.18687653876923843,2
2072,119.0,108.0,8.251218779417353,9.643868127506282,0.19861372879829747,2
2073,121.0,108.0,8.413343236794036,9.610844483554935,0.2390978973013229,2
2074,122.0,108.0,8.831624443415107,9.572418544460142,0.2341738496691851,2
2075,123.0,108.0,9.49140356028627,9.54705648857577,0.22633098533891718,2
2076,124.0,108.0,9.972965276303807,9.55364859453441,0.24262665178129647,2
2077,125.0,108.0,10.081315900575428,9.5977441090283,0.28935059013842784,2
2078,126.0,108.0,10.446053425508305,9.650020467127426,0.3421898446486446,2
2079,137.0,108.0,5.418903244494124,10.294352841930694,0.33594253777420796,-1
2080,141.0,108.0,6.318101684549722,10.413063852405251,0.30598934216969775,1
2081,142.0,108.0,6.932394804401561,10.462785927481663,0.2769408726614843,1
2082,143.0,108.0,7.534020116302286,10.495063824696476,0.2705530165834465,1
2083,144.0,108.0,8.148115126459572,10.517369728225031,0.25278387542707736,1
2084,145.0,108.0,9.040840411480163,10.527648376669834,0.23424898375473968,1
2085,146.0,108.0,9.75376773690467,10.533877274593623,0.2018441161574251,1
2086,147.0,108.0,10.154661880668657,10.541816019548762,0.18146019829877844,1
2087,148.0,108.0,10.088470371660476,10.548477497637982,0.16866991151959027,1
2088,149.0,108.0,9.599155505343095,10.54450168264738,0.1645675031601202,1
2089,150.0,108.0,8.829960151249804,10.527685568601576,0.17604057560960643,1
2090,151.0,108.0,7.972001317629555,10.505530480253455,0.20522219910969966,1
2091,152.0,108.0,7.206114450967478,10.495426593027624,0.24030044846921575,1
2092,153.0,108.0,6.303299210323244,10.500104126112694,0.2521613602328901,1
2093,154.0,108.0,5.369938744674409,10.49936090053319,0.25781680560417153,1
2094,155.0,108.0,4.5451644411669,10.47904020871311,0.276855310900528,1
2095,156.0,108.0,4.127357179553905,10.458207353866994,0.29570851291798006,1
2096,157.0,108.0,4.3981206156751025,10.470833940119892,0.30482429693039637,1
2097,158.0,108.0,4.556134943853103,10.501109703534816,0.2641760119864407,1
2098,159.0,108.0,4.501464914464763,10.494484432524782,0.22544496460695615,1
2099,160.0,108.0,4.789085610207687,10.470877254465279,0.22333313057660079,1
2100,161.0,108.0,5.037508794451857,10.456753679276465,0.2403318484153193,1
2101,162.0,108.0,4.786264586129677,10.444303687290384,0.2975930857176166,1
2102,163.0,108.0,4.012989594560008,10.4342794290934,0.4219627709560299,1
2103,164.0,108.0,2.93394692699024,10.447497685506324,0.4472196992442952,1
2104,165.0,108.0,2.2864399107215205,10.463445853693509,0.5066676134639445,1
2105,167.0,108.0,3.3927767961315842,10.406051671263677,0.16815348249943018,1
2106,168.0,108.0,3.1027387643230795,10.399933657309901,0.15463218884369964,1
2107,172.0,108.0,4.131811788149416,10.352129005179904,0.18255120392263713,1
2108,173.0,108.0,4.159261069325707,10.355678312180979,0.17322764284652004,1
2109,174.0,108.0,4.541445693476182,10.377957722764595,0.17532047810377868,1
2110,175.0,108.0,5.15104144368161,10.389648110352,0.19154805355896123,1
2111,176.0,108.0,5.365869907859374,10.378916862889005,0.2095584637488594,1
2112,177.0,108.0,5.293070728840266,10.352869543097757,0.23263268814003144,1
2113,178.0,108.0,4.944202312552439,10.32724047978689,0.22922409456766654,1
2114,179.0,108.0,4.950066275634201,10.323867922621798,0.18761616455802496,1
2115,180.0,108.0,5.103589804168652,10.32904442347077,0.12977949663960534,1
2116,181.0,108.0,4.799058802504329,10.351581821329495,0.1393621478298004,1
2117,182.0,108.0,4.264782546793657,10.378838782500527,0.1702784078578382,1
2118,183.0,108.0,4.122463347826204,10.36400045997952,0.18366726973403597,1
2119,184.0,108.0,4.588416659115934,10.297877128787993,0.15733529328529022,1
2120,185.0,108.0,5.219964123424046,10.258973306955443,0.13162378598646846,1
2121,186.0,108.0,5.4721404632168005,10.256708792614823,0.1268912721273891,1
2122,187.0,108.0,5.447498706603205,10.27641684871169,0.13160180721244563,1
2123,188.0,108.0,5.354122474081986,10.310136254017507,0.16387161357203633,1
2124,189.0,108.0,5.748065498475444,10.33177879228935,0.16514750359662242,1
2125,190.0,108.0,6.151475958422157,10.343840382845151,0.14576196476656753,1
2126,194.0,108.0,6.258943344981525,10.375417901781946,0.1027580419504252,1
2127,195.0,108.0,6.6163129407646,10.38927600161557,0.09977979413048907,1
2128,196.0,108.0,6.669240149751326,10.39629498655665,0.10223500812505575,1
2129,197.0,108.0,6.191973703693908,10.389133833011925,0.12293831642659835,1
2130,198.0,108.0,5.603602725749749,10.372129887003148,0.15564861873235558,1
2131,199.0,108.0,5.289336829120649,10.365409811369448,0.17385585005066356,1
2132,200.0,108.0,5.075354241642629,10.365963630921966,0.16997079168113655,1
2133,201.0,108.0,5.040736727688992,10.37512908355436,0.15733482124153272,1
2134,202.0,108.0,5.181782284105927,10.402187531949584,0.1295855403942745,1
2135,203.0,108.0,6.027327280657303,10.42935323803568,0.10760267319295155,1
2136,204.0,108.0,7.043749158273589,10.440006234837814,0.09560441039639901,1
2137,209.0,108.0,4.794505218646204,10.396380469071683,0.12335094942101284,1
2138,210.0,108.0,4.912459662437825,10.391153311934382,0.1311521847499342,1
2139,211.0,108.0,5.29544617482265,10.390844370352506,0.1266747422288255,1
2140,212.0,108.0,5.54195300230922,10.390326816778922,0.1164399971016206,1
2141,65.0,109.0,3.5906027299125816,10.146402990826946,0.13024740434889734,0
2142,66.0,109.0,4.871052116779801,10.142766098719346,0.13879079387676893,0
2143,67.0,109.0,5.854015873541764,10.138347096760867,0.13547070664292077,0
2144,68.0,109.0,6.372600359368257,10.135801666527783,0.1320254910196531,0
2145,69.0,109.0,6.639708485594274,10.139829012445228,0.1418348152401604,0
2146,70.0,109.0,6.562007895694302,10.14780219416295,0.14391532369881713,0
2147,71.0,109.0,6.4489361035591095,10.156114738809219,0.1319785317042797,0
2148,72.0,109.0,6.324323967751831,10.155541533313187,0.1272730068020436,0
2149,73.0,109.0,5.597095880203774,10.139337529846864,0.11769516940712178,0
2150,74.0,109.0,5.296042822418472,10.109569816559734,0.1143223255274466,0
2151,75.0,109.0,5.437965300243872,10.082851917577754,0.1069273287059697,0
2152,76.0,109.0,5.971359005420789,10.068229134439948,0.10837341686275664,0
2153,77.0,109.0,6.283068827463768,10.061573842215413,0.11567232585695014,0
2154,78.0,109.0,6.214436324960182,10.063057763566096,0.13212190568624124,0
2155,79.0,109.0,5.877350138503007,10.073659896896478,0.14734202753521625,0
2156,80.0,109.0,5.533886163875391,10.083623636927415,0.13730956785633502,0
2157,81.0,109.0,4.717657338636191,10.089105509116216,0.11823291345164866,0
2158,82.0,109.0,4.211149945381526,10.087335544830633,0.11411028588078505,0
2159,83.0,109.0,4.269430397491542,10.07262916806921,0.10723975416612494,0
2160,84.0,109.0,5.084138991530262,10.051412244509372,0.10339691291816334,0
2161,85.0,109.0,6.466448007336047,10.028293094379897,0.11108212392262154,0
2162,86.0,109.0,7.452206887923845,10.00949285428963,0.10665179826454363,0
2163,87.0,109.0,8.078125314068505,10.003246802267629,0.10351894974088241,0
2164,88.0,109.0,8.22719474550514,10.007771521750874,0.10465042983316679,0
2165,89.0,109.0,7.941485864734836,10.015054274020253,0.10928930061198251,0
2166,90.0,109.0,7.245340806172717,10.015701891218411,0.11217227135124323,0
2167,91.0,109.0,6.289275658613762,10.008787413335941,0.10871935517461379,0
2168,92.0,109.0,5.2985091380648175,10.005594082761759,0.10571230775022977,0
2169,93.0,109.0,4.780854431897804,10.008527874917258,0.10649601404297164,0
2170,94.0,109.0,4.688040766559683,10.004669699604555,0.10724416407591668,0
2171,95.0,109.0,4.5751566311464815,9.981043830906758,0.12206079670622526,0
2172,96.0,109.0,4.55017052440958,9.9557939230813,0.13078443385021243,0
2173,97.0,109.0,4.598898389253523,9.935288478015286,0.13537200921453302,0
2174,98.0,109.0,4.833124925124377,9.914073657117843,0.14979339671953176,0
2175,99.0,109.0,5.183060721049282,9.89930090781856,0.15717387732572816,0
2176,100.0,109.0,5.448756799833684,9.893729623436625,0.16066887854432613,0
2177,101.0,109.0,5.147321305772905,9.88929885184737,0.15482815638902006,0
2178,102.0,109.0,4.432713491345113,9.867618236255934,0.1345296872239315,0
2179,103.0,109.0,4.438512710083441,9.830404267420368,0.12357671726633264,0
2180,104.0,109.0,4.988374673151153,9.797903719393153,0.12334243124893755,0
2181,105.0,109.0,5.760425518008198,9.78070417934007,0.12822291702989375,0
2182,106.0,109.0,6.483595876651396,9.779056337291731,0.13387956235503964,0
2183,107.0,109.0,7.345055010807662,9.786670198618248,0.14655996394718115,0
2184,108.0,109.0,8.026874891698508,9.793893356691102,0.15793408209409557,0
2185,109.0,109.0,8.070378715414325,9.79901184143498,0.16620312311755395,0
2186,110.0,109.0,7.518055759238625,9.806826041665053,0.17351626443265328,0
2187,111.0,109.0,6.887965946482424,9.818974226182899,0.18168498904439578,0
2188,112.0,109.0,6.52071585304488,9.82774652939698,0.19513104505901843,0
2189,113.0,109.0,6.335082782360146,9.819547755982555,0.2241706893410163,0
2190,114.0,109.0,6.44880614040915,9.781388295718056,0.2666106993561531,0
2191,115.0,109.0,6.533960618337919,9.731352772542847,0.2615985424390924,0
2192,116.0,109.0,6.971853101068547,9.686852174934238,0.2560687608357887,0
2193,117.0,109.0,7.4072204055980215,9.651502949109815,0.22435853874279282,2
2194,118.0,109.0,7.662236080197504,9.629333900414581,0.19996293739096357,2
2195,121.0,109.0,8.69511319794441,9.585003176389959,0.236151363227887,2
2196,122.0,109.0,9.307543044278448,9.543298381954799,0.23041821426679254,2
2197,123.0,109.0,9.9355158832464,9.511844970573614,0.22338034466339207,2
2198,124.0,109.0,10.221746146204758,9.510497047426943,0.2403284710768479,2
2199,125.0,109.0,9.751448042182147,9.55789739644574,0.3004818721707714,2
2200,126.0,109.0,9.80069925179692,9.627687340410054,0.36849525415222745,2
2201,127.0,109.0,10.353210872613573,9.659746357442959,0.3949283388887499,2
2202,136.0,109.0,4.954509708015578,10.321648978379285,0.286323939116694,-1
2203,137.0,109.0,5.64296415329243,10.328954839372441,0.33544160571253656,-1
2204,138.0,109.0,5.930663005420366,10.329530161400076,0.36291098058648247,-1
2205,142.0,109.0,7.618960288958389,10.487996990331633,0.2820825541122457,1
2206,143.0,109.0,8.118285491639872,10.514294094838023,0.2802161738215852,1
2207,144.0,109.0,8.504854579854513,10.531477566203117,0.263122212685295,1
2208,145.0,109.0,9.139728361718415,10.538598883274398,0.23755702349556324,1
2209,148.0,109.0,10.641189223514687,10.547968358769964,0.1765538373750659,1
2210,149.0,109.0,9.982538714442704,10.546579970806528,0.17575178232912078,1
2211,150.0,109.0,9.119652006663971,10.536851613073129,0.19531345850694476,1
2212,151.0,109.0,8.091181368236159,10.522440343119596,0.2221183400553958,1
2213,154.0,109.0,5.675645748095082,10.50505466680262,0.24313046698072838,1
2214,155.0,109.0,4.834580174118822,10.482862063230542,0.2650487084448427,1
2215,156.0,109.0,4.642735142839037,10.456273138084299,0.31597757254078807,1
2216,157.0,109.0,4.845265144268065,10.473499751569653,0.31006131828964534,1
2217,158.0,109.0,5.134346833344911,10.501355046345148,0.2778922711857825,1
2218,159.0,109.0,5.294368209751258,10.498943952328355,0.2553706263091558,1
2219,160.0,109.0,5.3908410300510825,10.485666685870285,0.24106177797898404,1
2220,161.0,109.0,5.650999547412281,10.478572027051785,0.2594810585564516,1
2221,162.0,109.0,5.255233751912819,10.482738017886962,0.2639074300053615,1
2222,163.0,109.0,4.281332764769763,10.448356625793197,0.3842487258264788,1
2223,164.0,109.0,3.1622495911109496,10.427354916446797,0.43735918751834574,1
2224,165.0,109.0,2.446181897393571,10.414087225661973,0.5147350773482275,1
2225,167.0,109.0,3.1134316859718254,10.435975792925499,0.21209388500937829,1
2226,168.0,109.0,2.8236071888121055,10.432391154765863,0.20984018270254481,1
2227,172.0,109.0,3.8097313371687225,10.340945350534012,0.16981519552006966,1
2228,173.0,109.0,3.764194100403424,10.346392309654194,0.17738523605030618,1
2229,174.0,109.0,4.172454622833465,10.37964566242145,0.18800255209954592,1
2230,175.0,109.0,4.897775973478088,10.399661265948483,0.1953476802596077,1
2231,177.0,109.0,5.322184726277276,10.368472780353576,0.21468471740018938,1
2232,178.0,109.0,5.011970037759484,10.345039139861571,0.21587919564600125,1
2233,179.0,109.0,4.82845490043757,10.336864848223032,0.2075469466848039,1
2234,180.0,109.0,5.183271666619617,10.322952558596217,0.12837426169856528,1
2235,181.0,109.0,4.933394072475961,10.331491570726902,0.12189183459224927,1
2236,182.0,109.0,4.600861315932377,10.343404435958805,0.1367316583584129,1
2237,183.0,109.0,4.222602191951578,10.333049779665808,0.1363350603911447,1
2238,184.0,109.0,3.4724541427479,10.361003816520668,0.22437792949886481,1
2239,185.0,109.0,4.593873840818933,10.278744324092795,0.1367264482749795,1
2240,186.0,109.0,3.618057995761611,10.322327188534281,0.2567786972984017,1
2241,187.0,109.0,4.154547931841924,10.330339070800585,0.2470211705875162,1
2242,188.0,109.0,5.0363634087144185,10.336879630843942,0.22888252235336512,1
2243,189.0,109.0,5.8001672955408035,10.341109802180638,0.19324597092541496,1
2244,190.0,109.0,6.319284879906972,10.349184589336565,0.17764658614901746,1
2245,191.0,109.0,6.531053338335653,10.3540030556838,0.1486761461678674,1
2246,194.0,109.0,5.861654793510881,10.372246249891537,0.1049516071289859,1
2247,195.0,109.0,5.992129821771713,10.391998005807686,0.10397826649362393,1
2248,196.0,109.0,6.374601042316541,10.404194784471716,0.11159564488066444,1
2249,197.0,109.0,6.31231806114057,10.399522298053924,0.13249712215572615,1
2250,198.0,109.0,5.926227218000392,10.385705257471502,0.15435255107813167,1
2251,199.0,109.0,5.674354059885478,10.379737608133992,0.16223333864585274,1
2252,200.0,109.0,5.3490112095638045,10.377957738807545,0.15403904588948533,1
2253,201.0,109.0,5.164516037668078,10.381525196413305,0.15209869830298473,1
2254,202.0,109.0,5.027192932938422,10.398486694412597,0.13733024981664516,1
2255,203.0,109.0,5.5905159988121165,10.423548270882032,0.10944847208661394,1
2256,204.0,109.0,6.605745441851412,10.434488292951022,0.09611039490322275,1
2257,205.0,109.0,7.364765589915599,10.434799592497173,0.09691142959219853,1
2258,206.0,109.0,7.125340327826874,10.428421839396444,0.1041359755202996,1
2259,209.0,109.0,5.320352406260186,10.403377057016222,0.11687895700747139,1
2260,210.0,109.0,5.2742883234638285,10.3983608961571,0.1141458757504695,1
2261,211.0,109.0,5.503682630447777,10.394273577898833,0.11716821805053088,1
2262,212.0,109.0,5.729542212884337,10.38662169484241,0.12445828832531619,1
2263,65.0,110.0,3.2578031491596278,10.132850628646814,0.11433119803109174,0
2264,66.0,110.0,4.328736583796415,10.141546617140003,0.13136106698731884,0
2265,67.0,110.0,5.269752281139114,10.1407389733142,0.13161471499354474,0
2266,68.0,110.0,5.65837445283741,10.130782539171763,0.1176586100959411,0
2267,69.0,110.0,5.946218083649543,10.134678865502252,0.12681897932492248,0
2268,70.0,110.0,6.0393664607029764,10.144354229466451,0.13557574671207825,0
2269,71.0,110.0,6.121899252934765,10.156396196009645,0.13314168091033812,0
2270,72.0,110.0,6.03033447106561,10.162056654565172,0.1309614198825094,0
2271,73.0,110.0,5.5030400644527475,10.152330195467385,0.13056214988132098,0
2272,74.0,110.0,5.0374976817133845,10.124829380984991,0.1277034784878671,0
2273,75.0,110.0,4.797193273343546,10.092553958579794,0.11075377391898196,0
2274,76.0,110.0,5.3140354229776,10.076472881725996,0.11461232975208849,0
2275,77.0,110.0,5.547439792504471,10.070846142914448,0.12966680093385183,0
